date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2017-05-20","73
                                       ",202,45,76,10,46,0.83,71
"
                                        2017-05-21","64
                                       ",193,31,52,10,30,0.70,84
"
                                        2017-05-22","70
                                       ",263,44,68,12,34,0.75,81
"
                                        2017-05-23","76
                                       ",347,55,74,6,47,0.93,49
"
                                        2017-05-24","45
                                       ",110,29,45,6,26,0.75,58
"
                                        2017-05-25","67
                                       ",202,25,47,10,43,0.74,91
"
                                        2017-05-26","94
                                       ",304,46,81,12,50,0.87,123
"
                                        2017-05-27","125
                                       ",342,56,92,13,49,0.91,133
"
                                        2017-05-28","101
                                       ",256,42,77,13,51,0.84,124
"
                                        2017-05-29","83
                                       ",192,33,63,12,41,0.75,101
"
                                        2017-05-30","73
                                       ",187,37,60,9,32,0.78,99
"
                                        2017-05-31","100
                                       ",298,71,103,12,47,1.02,97
"
                                        2017-06-01","102
                                       ",296,76,114,9,50,1.07,66
"
                                        2017-06-02","86
                                       ",260,51,75,8,27,0.85,101
"
                                        2017-06-03","84
                                       ",293,36,60,11,29,0.75,108
"
                                        2017-06-04","66
                                       ",245,17,38,11,21,0.61,116
"
                                        2017-06-05","43
                                       ",102,19,36,10,28,0.66,79
"
                                        2017-06-06","39
                                       ",63,23,37,7,30,0.82,45
"
                                        2017-06-07","54
                                       ",153,28,43,7,27,0.82,92
"
                                        2017-06-08","112
                                       ",342,57,83,11,42,0.98,135
"
                                        2017-06-09","69
                                       ",232,46,71,8,44,1.01,54
"
                                        2017-06-10","35
                                       ",85,20,32,6,32,0.78,32
"
                                        2017-06-11","34
                                       ",54,17,27,6,29,0.65,51
"
                                        2017-06-12","40
                                       ",84,8,18,5,21,0.57,79
"
                                        2017-06-13","35
                                       ",72,9,21,5,28,0.63,70
"
                                        2017-06-14","45
                                       ",134,20,33,8,28,0.64,85
"
                                        2017-06-15","66
                                       ",190,27,45,10,34,0.66,100
"
                                        2017-06-16","64
                                       ",184,35,53,8,33,0.72,78
"
                                        2017-06-17","57
                                       ",134,25,38,8,26,0.63,95
"
                                        2017-06-18","52
                                       ",123,22,35,8,24,0.61,80
"
                                        2017-06-19","36
                                       ",56,22,33,7,35,0.69,48
"
                                        2017-06-20","48
                                       ",117,31,43,7,33,0.82,55
"
                                        2017-06-21","52
                                       ",148,36,53,7,48,0.95,27
"
                                        2017-06-22","40
                                       ",111,27,39,6,33,0.83,54
"
                                        2017-06-23","47
                                       ",136,30,48,6,37,0.95,38
"
                                        2017-06-24","21
                                       ",6,9,17,5,30,0.81,24
"
                                        2017-06-25","25
                                       ",22,15,23,5,27,0.77,42
"
                                        2017-06-26","45
                                       ",117,30,40,5,26,0.83,68
"
                                        2017-06-27","52
                                       ",142,32,45,6,25,0.86,79
"
                                        2017-06-28","46
                                       ",98,26,40,6,28,0.79,66
"
                                        2017-06-29","28
                                       ",37,16,25,5,27,0.80,37
"
                                        2017-06-30","37
                                       ",90,19,34,6,28,0.75,47
"
                                        2017-07-01","50
                                       ",171,28,49,7,37,0.74,50
"
                                        2017-07-02","44
                                       ",153,26,43,6,36,0.82,34
"
                                        2017-07-03","29
                                       ",64,11,23,4,20,0.64,51
"
                                        2017-07-04","30
                                       ",47,12,25,5,22,0.65,45
"
                                        2017-07-05","41
                                       ",111,18,36,6,28,0.78,45
"
                                        2017-07-06","35
                                       ",87,16,30,6,21,0.68,54
"
                                        2017-07-07","41
                                       ",139,20,36,7,24,0.66,48
"
                                        2017-07-08","37
                                       ",113,17,31,6,21,0.61,51
"
                                        2017-07-09","31
                                       ",68,14,30,7,21,0.61,44
"
                                        2017-07-10","31
                                       ",53,14,29,6,21,0.62,37
"
                                        2017-07-11","31
                                       ",39,12,26,5,17,0.61,46
"
                                        2017-07-12","52
                                       ",141,22,43,6,23,0.63,66
"
                                        2017-07-13","59
                                       ",181,24,45,7,26,0.64,90
"
                                        2017-07-14","55
                                       ",192,28,53,7,37,0.67,53
"
                                        2017-07-15","59
                                       ",245,27,51,7,26,0.64,77
"
                                        2017-07-16","64
                                       ",253,27,45,6,20,0.59,93
"
                                        2017-07-17","42
                                       ",99,16,32,8,18,0.49,69
"
                                        2017-07-18","43
                                       ",124,17,36,7,24,0.60,62
"
                                        2017-07-19","45
                                       ",143,16,35,7,25,0.59,57
"
                                        2017-07-20","51
                                       ",172,21,40,8,27,0.59,74
"
                                        2017-07-21","64
                                       ",283,28,47,8,27,0.61,97
"
                                        2017-07-22","92
                                       ",347,38,60,9,31,0.68,116
"
                                        2017-07-23","99
                                       ",329,41,65,9,33,0.72,124
"
                                        2017-07-24","103
                                       ",337,45,71,9,33,0.77,132
"
                                        2017-07-25","103
                                       ",337,44,71,10,31,0.84,140
"
                                        2017-07-26","129
                                       ",366,63,97,9,29,0.93,166
"
                                        2017-07-27","112
                                       ",357,49,78,8,28,0.83,141
"
                                        2017-07-28","83
                                       ",306,31,54,8,28,0.70,104
"
                                        2017-07-29","46
                                       ",110,22,38,8,17,0.65,71
"
                                        2017-07-30","34
                                       ",34,16,29,7,16,0.68,45
"
                                        2017-07-31","35
                                       ",58,13,29,7,13,0.68,57
"
                                        2017-08-01","31
                                       ",30,14,27,6,21,0.69,56
"
                                        2017-08-02","35
                                       ",65,17,28,5,18,0.66,62
"
                                        2017-08-03","52
                                       ",201,26,39,6,23,0.70,82
"
                                        2017-08-04","61
                                       ",217,29,50,7,33,0.75,77
"
                                        2017-08-05","55
                                       ",171,32,48,5,26,0.80,79
"
                                        2017-08-06","56
                                       ",189,36,51,6,22,1.01,86
"
                                        2017-08-07","65
                                       ",245,34,48,6,22,0.98,91
"
                                        2017-08-08","52
                                       ",219,30,45,6,28,0.72,74
"
                                        2017-08-09","34
                                       ",68,19,30,5,32,0.66,35
"
                                        2017-08-10","43
                                       ",121,16,27,5,24,0.62,75
"
                                        2017-08-11","71
                                       ",254,32,52,7,32,0.76,99
"
                                        2017-08-12","45
                                       ",153,28,45,6,33,0.71,63
"
                                        2017-08-13","44
                                       ",154,21,37,6,25,0.69,64
"
                                        2017-08-14","36
                                       ",98,17,31,5,23,0.67,54
"
                                        2017-08-15","43
                                       ",148,20,33,5,21,0.76,69
"
                                        2017-08-16","30
                                       ",53,11,22,6,22,0.61,50
"
                                        2017-08-17","42
                                       ",130,17,33,7,28,0.62,64
"
                                        2017-08-18","54
                                       ",220,17,32,6,26,0.61,86
"
                                        2017-08-19","60
                                       ",277,27,45,8,34,0.71,84
"
                                        2017-08-20","37
                                       ",73,21,36,7,33,0.71,44
"
                                        2017-08-21","66
                                       ",246,28,46,6,27,0.72,98
"
                                        2017-08-22","37
                                       ",66,19,32,7,23,0.65,51
"
                                        2017-08-23","35
                                       ",80,10,24,5,16,0.53,65
"
                                        2017-08-24","34
                                       ",85,11,21,5,20,0.55,61
"
                                        2017-08-25","53
                                       ",248,16,28,5,21,0.62,90
"
                                        2017-08-26","32
                                       ",66,14,25,6,26,0.69,60
"
                                        2017-08-27","47
                                       ",181,19,33,6,24,0.66,69
"
                                        2017-08-28","44
                                       ",193,17,29,6,23,0.63,72
"
                                        2017-08-29","64
                                       ",349,29,47,7,25,0.77,92
"
                                        2017-08-30","39
                                       ",179,15,38,8,26,0.62,66
"
                                        2017-08-31","44
                                       ",178,14,34,8,24,0.61,84
"
                                        2017-09-01","59
                                       ",237,23,43,9,27,0.71,95
"
                                        2017-09-02","63
                                       ",242,25,44,9,24,0.70,103
"
                                        2017-09-03","51
                                       ",187,17,32,8,23,0.59,85
"
                                        2017-09-04","56
                                       ",247,19,35,8,23,0.64,91
"
                                        2017-09-05","89
                                       ",349,42,69,10,30,0.88,127
"
                                        2017-09-06","88
                                       ",348,56,82,8,27,1.36,98
"
                                        2017-09-07","33
                                       ",35,22,32,6,29,1.03,38
"
                                        2017-09-08","41
                                       ",98,26,40,8,44,0.94,14
"
                                        2017-09-09","63
                                       ",219,29,44,6,23,0.87,105
"
                                        2017-09-10","47
                                       ",162,25,37,6,30,0.87,55
"
                                        2017-09-11","26
                                       ",18,15,25,5,27,0.99,30
"
                                        2017-09-12","47
                                       ",107,20,33,7,25,0.93,88
"
                                        2017-09-13","69
                                       ",229,27,46,8,31,0.81,99
"
                                        2017-09-14","56
                                       ",140,15,39,9,27,0.67,99
"
                                        2017-09-15","46
                                       ",77,25,43,7,28,0.86,69
"
                                        2017-09-16","57
                                       ",157,22,44,8,24,0.75,94
"
                                        2017-09-17","67
                                       ",203,30,53,11,37,0.81,97
"
                                        2017-09-18","96
                                       ",274,51,82,10,47,0.95,112
"
                                        2017-09-19","120
                                       ",354,83,125,12,55,1.13,118
"
                                        2017-09-20","46
                                       ",142,30,44,7,37,0.77,58
"
                                        2017-09-21","27
                                       ",14,14,21,6,34,0.73,50
"
                                        2017-09-22","46
                                       ",74,29,46,8,51,0.93,20
"
                                        2017-09-23","36
                                       ",43,18,28,7,35,0.77,50
"
                                        2017-09-24","59
                                       ",212,41,61,7,43,0.92,44
"
                                        2017-09-25","80
                                       ",316,58,94,9,54,1.25,38
"
                                        2017-09-26","66
                                       ",291,44,70,7,47,1.36,38
"
                                        2017-09-27","43
                                       ",152,26,42,6,34,0.90,45
"
                                        2017-09-28","31
                                       ",41,14,24,6,30,0.68,55
"
                                        2017-09-29","43
                                       ",108,23,46,8,52,0.80,27
"
                                        2017-09-30","49
                                       ",161,32,48,7,52,0.96,19
"
                                        2017-10-01","52
                                       ",195,33,55,6,37,0.99,42
"
                                        2017-10-02","55
                                       ",256,36,60,8,34,1.11,25
"
                                        2017-10-03","45
                                       ",240,15,44,8,20,0.59,67
"
                                        2017-10-05","47
                                       ",233,21,48,11,39,0.60,38
"
                                        2017-10-06","59
                                       ",256,38,67,12,43,0.85,27
"
                                        2017-10-07","89
                                       ",320,50,81,16,42,1.02,94
"
                                        2017-10-08","83
                                       ",293,43,68,11,41,0.90,88
"
                                        2017-10-09","54
                                       ",236,31,55,8,37,0.77,57
"
                                        2017-10-10","51
                                       ",250,30,52,9,28,0.76,52
"
                                        2017-10-11","35
                                       ",151,21,34,6,31,1.09,20
"
                                        2017-10-12","26
                                       ",61,13,23,6,30,0.66,43
"
                                        2017-10-13","32
                                       ",75,14,31,10,36,0.61,41
"
                                        2017-10-14","41
                                       ",146,17,37,10,34,0.61,60
"
                                        2017-10-15","28
                                       ",55,12,20,6,29,0.62,54
"
                                        2017-10-16","29
                                       ",76,8,11,6,24,0.63,57
"
                                        2017-10-17","37
                                       ",139,16,30,8,31,0.68,59
"
                                        2017-10-18","53
                                       ",220,27,56,10,41,0.87,42
"
                                        2017-10-19","50
                                       ",154,28,52,11,39,0.83,33
"
                                        2017-10-20","53
                                       ",150,31,55,12,43,0.89,45
"
                                        2017-10-21","58
                                       ",158,34,58,11,40,0.93,79
"
                                        2017-10-22","77
                                       ",236,54,80,11,36,1.16,95
"
                                        2017-10-23","63
                                       ",178,39,67,13,39,0.97,60
"
                                        2017-10-24","60
                                       ",124,33,68,13,47,0.87,54
"
                                        2017-10-25","66
                                       ",137,44,78,11,56,0.81,58
"
                                        2017-10-26","63
                                       ",103,43,73,10,58,0.78,54
"
                                        2017-10-27","73
                                       ",133,51,89,14,60,0.88,55
"
                                        2017-10-28","62
                                       ",84,39,70,13,50,0.87,60
"
                                        2017-10-29","77
                                       ",212,53,93,13,41,1.00,62
"
                                        2017-10-30","55
                                       ",96,25,58,13,40,0.83,53
"
                                        2017-10-31","63
                                       ",105,39,75,11,53,0.91,49
"
                                        2017-11-01","68
                                       ",109,45,83,10,65,0.89,42
"
                                        2017-11-02","76
                                       ",117,53,94,10,73,1.03,45
"
                                        2017-11-03","99
                                       ",231,73,124,13,56,1.10,68
"
                                        2017-11-04","46
                                       ",61,22,46,11,31,0.66,63
"
                                        2017-11-05","57
                                       ",89,30,63,12,53,0.75,27
"
                                        2017-11-06","80
                                       ",150,58,102,9,66,1.01,16
"
                                        2017-11-07","76
                                       ",108,54,93,8,63,1.13,10
"
                                        2017-11-08","106
                                       ",235,78,123,15,55,1.19,60
"
                                        2017-11-09","68
                                       ",145,39,84,12,52,0.86,50
"
                                        2017-11-10","80
                                       ",249,55,103,13,61,1.02,29
"
                                        2017-11-11","60
                                       ",175,28,68,13,38,0.84,46
"
                                        2017-11-12","58
                                       ",132,30,65,12,49,0.75,32
"
                                        2017-11-13","74
                                       ",223,50,92,12,56,0.92,31
"
                                        2017-11-14","88
                                       ",287,65,94,12,60,1.29,15
"
                                        2017-11-15","65
                                       ",193,45,67,10,59,1.02,18
"
                                        2017-11-16","33
                                       ",10,20,32,6,44,0.78,29
"
                                        2017-11-17","30
                                       ",15,18,28,6,48,0.83,15
"
                                        2017-11-18","37
                                       ",84,15,31,7,25,0.71,49
"
                                        2017-11-19","50
                                       ",146,27,52,10,40,0.79,34
"
                                        2017-11-20","54
                                       ",160,36,56,10,42,0.91,31
"
                                        2017-11-21","66
                                       ",173,47,71,11,58,1.03,9
"
                                        2017-11-22","60
                                       ",166,43,60,10,41,0.99,37
"
                                        2017-11-23","100
                                       ",353,72,113,15,54,1.06,35
"
                                        2017-11-24","71
                                       ",221,44,90,11,60,0.95,25
"
                                        2017-11-25","63
                                       ",133,36,74,9,54,0.80,29
"
                                        2017-11-26","73
                                       ",194,47,88,12,57,0.88,28
"
                                        2017-11-27","113
                                       ",297,84,145,13,58,1.12,46
"
                                        2017-11-28","95
                                       ",208,70,118,10,68,1.17,25
"
                                        2017-11-29","104
                                       ",283,77,117,10,64,1.32,16
"
                                        2017-11-30","40
                                       ",67,19,40,8,38,0.67,32
"
                                        2017-12-01","63
                                       ",183,38,74,12,50,0.85,30
"
                                        2017-12-02","88
                                       ",219,64,114,14,69,1.09,12
"
                                        2017-12-03","92
                                       ",222,68,121,11,69,1.24,7
"
                                        2017-12-04","124
                                       ",288,93,138,14,51,1.27,35
"
                                        2017-12-05","75
                                       ",207,54,81,13,47,0.95,36
"
                                        2017-12-06","99
                                       ",215,74,116,12,69,1.15,20
"
                                        2017-12-07","149
                                       ",319,112,171,16,85,1.50,11
"
                                        2017-12-08","93
                                       ",288,67,96,16,57,1.09,34
"
                                        2017-12-09","65
                                       ",68,44,72,10,58,1.00,24
"
                                        2017-12-10","80
                                       ",168,57,98,13,58,1.13,31
"
                                        2017-12-11","88
                                       ",215,65,112,18,63,1.20,27
"
                                        2017-12-12","91
                                       ",252,64,104,13,56,1.10,39
"
                                        2017-12-13","51
                                       ",90,25,52,10,48,0.72,32
"
                                        2017-12-14","57
                                       ",127,37,60,7,54,0.86,15
"
                                        2017-12-15","43
                                       ",100,27,42,8,57,0.88,5
"
                                        2017-12-16","99
                                       ",287,74,93,9,44,1.22,24
"
                                        2017-12-17","83
                                       ",279,60,83,14,48,1.15,30
"
                                        2017-12-18","71
                                       ",189,51,86,11,57,1.12,21
"
                                        2017-12-19","81
                                       ",241,59,103,13,61,1.21,21
"
                                        2017-12-20","78
                                       ",194,55,95,10,57,1.12,26
"
                                        2017-12-21","89
                                       ",201,64,113,13,71,1.18,19
"
                                        2017-12-22","113
                                       ",218,85,137,14,80,1.22,23
"
                                        2017-12-23","125
                                       ",205,94,159,13,91,1.59,10
"
                                        2017-12-24","120
                                       ",251,90,150,20,54,1.21,47
"
                                        2017-12-25","92
                                       ",221,65,127,15,65,1.09,29
"
                                        2017-12-26","132
                                       ",300,100,172,15,83,1.26,26
"
                                        2017-12-27","106
                                       ",186,78,134,14,72,1.06,26
"
                                        2017-12-28","107
                                       ",164,80,132,10,74,1.33,7
"
                                        2017-12-29","69
                                       ",85,49,78,8,62,1.08,6
"
                                        2017-12-30","119
                                       ",196,91,136,11,56,1.17,21
"
                                        2017-12-31","231
                                       ",336,183,245,11,57,1.72,45
"
                                        2018-01-01","156
                                       ",289,117,189,14,62,1.44,62
"
                                        2018-01-02","117
                                       ",253,88,146,13,77,1.25,19
"
                                        2018-01-03","52
                                       ",133,35,59,8,51,0.84,27
"
                                        2018-01-04","25
                                       ",36,14,19,6,44,0.65,22
"
                                        2018-01-05","35
                                       ",48,23,29,8,42,0.83,20
"
                                        2018-01-06","98
                                       ",243,72,92,15,60,1.10,17
"
                                        2018-01-07","42
                                       ",106,29,39,8,50,1.17,7
"
                                        2018-01-08","76
                                       ",230,55,69,11,30,1.16,52
"
                                        2018-01-09","45
                                       ",74,24,44,8,37,0.72,57
"
                                        2018-01-10","49
                                       ",117,23,49,10,38,0.70,49
"
                                        2018-01-11","60
                                       ",162,33,68,16,47,0.79,45
"
                                        2018-01-12","69
                                       ",180,49,84,19,54,0.92,29
"
                                        2018-01-13","98
                                       ",213,73,119,16,76,1.09,13
"
                                        2018-01-14","99
                                       ",193,73,117,14,74,1.16,16
"
                                        2018-01-15","75
                                       ",102,53,94,12,65,1.01,21
"
                                        2018-01-16","97
                                       ",153,71,119,20,72,1.08,10
"
                                        2018-01-17","172
                                       ",286,130,173,16,73,1.32,14
"
                                        2018-01-18","153
                                       ",267,116,166,12,65,1.10,11
"
                                        2018-01-19","144
                                       ",226,109,162,14,73,1.17,6
"
                                        2018-01-20","117
                                       ",197,88,130,12,68,1.29,11
"
                                        2018-01-21","71
                                       ",129,51,74,9,60,1.06,15
"
                                        2018-01-22","39
                                       ",31,25,38,9,45,0.84,42
"
                                        2018-01-23","114
                                       ",289,84,130,12,58,1.20,12
"
                                        2018-01-24","57
                                       ",154,40,59,10,46,0.77,32
"
                                        2018-01-25","34
                                       ",71,23,31,9,46,0.70,26
"
                                        2018-01-26","35
                                       ",54,24,30,10,32,0.68,46
"
                                        2018-01-27","46
                                       ",124,31,44,11,49,0.78,19
"
                                        2018-01-28","43
                                       ",80,30,36,10,45,0.94,15
"
                                        2018-01-29","131
                                       ",299,99,116,17,33,1.27,73
"
                                        2018-01-30","160
                                       ",316,121,148,12,69,1.42,38
"
                                        2018-01-31","167
                                       ",327,126,165,21,84,1.43,29
"
                                        2018-02-01","140
                                       ",322,106,137,14,65,1.32,36
"
                                        2018-02-02","127
                                       ",323,96,137,15,66,1.21,42
"
                                        2018-02-03","70
                                       ",250,45,80,15,38,0.81,45
"
                                        2018-02-04","67
                                       ",177,47,79,16,43,0.79,42
"
                                        2018-02-05","76
                                       ",234,55,90,15,53,0.91,39
"
                                        2018-02-06","87
                                       ",261,64,103,14,58,1.04,30
"
                                        2018-02-07","93
                                       ",223,68,105,11,62,1.02,27
"
                                        2018-02-08","150
                                       ",353,113,158,14,62,1.22,38
"
                                        2018-02-09","172
                                       ",295,130,169,10,65,1.30,26
"
                                        2018-02-10","129
                                       ",283,97,129,11,50,1.30,29
"
                                        2018-02-11","88
                                       ",205,56,121,9,39,1.00,48
"
                                        2018-02-12","72
                                       ",173,29,92,11,27,0.74,66
"
                                        2018-02-13","56
                                       ",66,28,61,8,35,0.76,55
"
                                        2018-02-14","68
                                       ",128,46,81,9,41,0.85,50
"
                                        2018-02-15","98
                                       ",261,73,115,10,33,0.99,44
"
                                        2018-02-16","64
                                       ",49,44,60,7,19,0.74,47
"
                                        2018-02-17","65
                                       ",115,45,56,8,17,0.82,76
"
                                        2018-02-18","60
                                       ",165,42,57,7,27,0.88,42
"
                                        2018-02-19","27
                                       ",3,18,22,6,21,0.78,43
"
                                        2018-02-20","67
                                       ",203,48,61,7,23,0.96,62
"
                                        2018-02-21","51
                                       ",146,34,43,7,21,0.85,66
"
                                        2018-02-22","69
                                       ",222,49,66,8,28,0.96,53
"
                                        2018-02-23","41
                                       ",76,28,36,7,26,0.91,46
"
                                        2018-02-24","66
                                       ",219,46,65,8,50,0.99,15
"
                                        2018-02-25","63
                                       ",155,45,62,7,30,0.93,52
"
                                        2018-02-26","52
                                       ",93,35,51,7,32,0.87,48
"
                                        2018-02-27","51
                                       ",78,35,53,8,40,0.82,44
"
                                        2018-02-28","39
                                       ",29,23,37,7,39,0.90,39
"
                                        2018-03-01","65
                                       ",183,46,67,8,39,1.03,65
"
                                        2018-03-02","48
                                       ",61,31,46,6,36,0.82,54
"
                                        2018-03-03","44
                                       ",35,30,44,7,44,1.02,41
"
                                        2018-03-04","53
                                       ",126,34,54,7,43,1.00,44
"
                                        2018-03-05","34
                                       ",34,19,30,6,31,0.77,51
"
                                        2018-03-06","50
                                       ",171,24,51,8,29,0.77,69
"
                                        2018-03-07","40
                                       ",95,22,39,6,40,0.75,45
"
                                        2018-03-08","43
                                       ",94,29,43,6,25,0.79,57
"
                                        2018-03-09","123
                                       ",329,93,117,10,44,1.09,60
"
                                        2018-03-10","104
                                       ",286,77,106,10,57,1.01,57
"
                                        2018-03-11","96
                                       ",252,71,104,10,62,1.00,62
"
                                        2018-03-12","72
                                       ",145,48,86,10,70,0.93,49
"
                                        2018-03-13","65
                                       ",103,39,76,10,59,0.85,54
"
                                        2018-03-14","71
                                       ",167,46,90,11,74,0.96,21
"
                                        2018-03-15","83
                                       ",237,60,100,8,72,1.14,11
"
                                        2018-03-16","42
                                       ",33,26,43,5,36,0.83,39
"
                                        2018-03-17","56
                                       ",156,29,59,7,36,0.70,53
"
                                        2018-03-18","58
                                       ",178,36,63,7,55,1.02,9
"
                                        2018-03-19","37
                                       ",43,25,36,6,35,0.95,28
"
                                        2018-03-20","46
                                       ",107,31,41,5,27,0.96,54
"
                                        2018-03-21","46
                                       ",62,31,48,5,28,0.93,51
"
                                        2018-03-22","64
                                       ",101,43,75,8,49,0.96,36
"
                                        2018-03-23","73
                                       ",111,50,92,9,52,0.98,52
"
                                        2018-03-24","87
                                       ",214,61,121,11,68,1.02,60
"
                                        2018-03-25","79
                                       ",175,52,106,11,63,0.92,47
"
                                        2018-03-26","62
                                       ",78,39,71,7,52,0.85,37
"
                                        2018-03-27","58
                                       ",53,38,64,7,40,0.83,58
"
                                        2018-03-28","72
                                       ",136,40,75,10,51,0.85,73
"
                                        2018-03-29","74
                                       ",183,42,83,11,59,0.83,68
"
                                        2018-03-30","60
                                       ",92,35,66,9,38,0.65,49
"
                                        2018-03-31","63
                                       ",105,41,72,8,41,0.68,60
"
                                        2018-04-01","76
                                       ",132,43,86,10,59,0.85,68
"
                                        2018-04-02","81
                                       ",163,58,109,9,80,1.06,32
"
                                        2018-04-03","66
                                       ",108,39,73,7,39,0.85,66
"
                                        2018-04-04","67
                                       ",187,45,82,6,45,0.82,18
"
                                        2018-04-05","57
                                       ",154,38,69,6,42,0.76,19
"
                                        2018-04-05","57
                                       ",154,38,69,6,42,0.76,19
"
                                        2018-04-06","79
                                       ",198,32,113,6,21,0.70,70
"
                                        2018-04-07","72
                                       ",193,28,92,10,26,0.60,83
"
                                        2018-04-08","64
                                       ",91,26,75,9,42,0.62,65
"
                                        2018-04-09","67
                                       ",85,31,81,11,52,0.67,70
"
                                        2018-04-10","73
                                       ",102,37,83,10,48,0.78,87
"
                                        2018-04-11","81
                                       ",198,53,106,11,56,0.95,90
"
                                        2018-04-12","76
                                       ",228,51,98,12,35,0.78,72
"
                                        2018-04-13","53
                                       ",160,29,57,6,41,0.70,41
"
                                        2018-04-14","42
                                       ",76,24,42,5,31,0.78,36
"
                                        2018-04-15","73
                                       ",205,39,93,8,35,0.80,72
"
                                        2018-04-16","103
                                       ",252,44,154,13,63,0.83,48
"
                                        2018-04-17","111
                                       ",274,57,170,12,54,0.86,77
"
                                        2018-04-18","93
                                       ",206,54,121,12,58,0.86,90
"
                                        2018-04-19","96
                                       ",236,51,103,11,59,0.88,93
"
                                        2018-04-20","72
                                       ",167,37,80,10,55,0.78,70
"
                                        2018-04-21","63
                                       ",194,36,74,8,44,0.72,64
"
                                        2018-04-22","61
                                       ",252,39,69,7,38,0.80,61
"
                                        2018-04-23","44
                                       ",89,28,44,6,47,1.08,20
"
                                        2018-04-24","37
                                       ",57,20,35,6,25,0.80,66
"
                                        2018-04-25","69
                                       ",190,38,65,9,39,0.87,92
"
                                        2018-04-26","97
                                       ",292,58,96,12,51,0.94,120
"
                                        2018-04-27","98
                                       ",280,55,91,11,60,1.01,100
"
                                        2018-04-28","111
                                       ",296,67,114,10,61,0.99,126
"
                                        2018-04-29","92
                                       ",225,67,107,10,53,1.13,76
"
                                        2018-04-30","55
                                       ",111,28,43,6,27,0.95,78
"
                                        2018-05-01","39
                                       ",35,21,36,6,28,0.82,52
"
                                        2018-05-02","57
                                       ",143,35,57,6,21,0.85,100
"
                                        2018-05-03","59
                                       ",124,18,41,7,31,0.61,104
"
                                        2018-05-04","78
                                       ",239,33,66,10,47,0.71,99
"
                                        2018-05-05","48
                                       ",73,29,48,7,43,0.76,60
"
                                        2018-05-06","50
                                       ",139,30,50,7,40,0.91,43
"
                                        2018-05-07","42
                                       ",65,25,41,6,30,0.81,51
"
                                        2018-05-08","51
                                       ",103,24,43,7,31,0.91,78
"
                                        2018-05-09","83
                                       ",258,31,70,12,44,0.76,102
"
                                        2018-05-10","67
                                       ",167,29,62,9,29,0.65,100
"
                                        2018-05-11","73
                                       ",263,36,69,10,47,0.77,86
"
                                        2018-05-12","70
                                       ",215,49,84,10,48,0.98,51
"
                                        2018-05-13","79
                                       ",213,55,82,9,31,1.26,88
